title,artist,year,spotify_url
Sweat - Snoop Dogg vs David Guetta Remix,"Snoop Dogg, David Guetta",2011,https://open.spotify.com/track/0R7YVi7w41Dr9jU5vblAok
Never Forget You,Noisettes,2009,https://open.spotify.com/track/3xxmjMvJsSR3L7mUOxP9QA
Heartbreaker (feat. John Legend),"MSTRKRFT, John Legend",2009,https://open.spotify.com/track/3xwm0faDUX5DQxvNVpawjB
German,No Money Enterprise,2019,https://open.spotify.com/track/4pMEp90aY5XZcQQGaH7ahu
Cool for the Summer,Demi Lovato,2015,https://open.spotify.com/track/3uwnnTQcHM1rDqSfA4gQNz
In My Feelings,Drake,2018,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
Holiday / Boulevard of Broken Dreams,Green Day,2004,https://open.spotify.com/track/0MsrWnxQZxPAcov7c74sSo
Basket Case,Green Day,1994,https://open.spotify.com/track/6L89mwZXSOwYl76YXfX13s
ghost town (voice memo),Chloe George,2021,https://open.spotify.com/track/0PKAijroHpnEtdY20bkGdr
you broke me first,Tate McRae,2020,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
Berzerk,Eminem,2013,https://open.spotify.com/track/2vbWpgFRbqbVZFybdCgm6M
Two Princes,Spin Doctors,1991,https://open.spotify.com/track/4ePP9So5xRzspjLFVVbj90
That's How You Know (feat. Kid Ink & Bebe Rexha),"Nico & Vinz, Kid Ink, Bebe Rexha",2015,https://open.spotify.com/track/3icbmPGKTsKAa0IinkizCM
Talk Is Cheap,Chet Faker,2014,https://open.spotify.com/track/7jJsme36M90Cn6aYYC2l3t
Live Your Life,"T.I., Rihanna",2008,https://open.spotify.com/track/3jlbL2OTD5YmIunYzgQTAN
This Ain't a Love Song,Scouting For Girls,2008,https://open.spotify.com/track/6F0iFjwpJHdp6vLgqt3FAR
Murder On The Dancefloor,Sophie Ellis-Bextor,2002,https://open.spotify.com/track/0ndXb2CwhrqtyHK6o6eVNd
You Can't Hurry Love - 2016 Remaster,Phil Collins,1982,https://open.spotify.com/track/4YwbSZaYeYja8Umyt222Qf
Super Freak,Rick James,1997,https://open.spotify.com/track/79ynnbIoeTY83kAGNycCth
Galaxy,"Stan Walker, Jessica Mauboy",2011,https://open.spotify.com/track/3SmKetSjJQZSg67yk4IhKZ
Smooth Criminal - 2012 Remaster,Michael Jackson,2012,https://open.spotify.com/track/2bCQHF9gdG5BNDVuEIEnNk
Whip My Hair,WILLOW,2010,https://open.spotify.com/track/2LXyM3mXlRPIJwqyIoFh6n
Last Nite,The Strokes,2001,https://open.spotify.com/track/7kzKAuUzOITUauHAhoMoxA
a thousand years,Christina Perri,2011,https://open.spotify.com/track/6z5Yh7kOKeLjqIsNdokIpU
Look Alive (feat. Drake),"BlocBoy JB, Drake",2018,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
Sound of da Police,KRS-One,1993,https://open.spotify.com/track/3Y6XWs8xMlCngyIxNOFnsp
Live And Let Die,Paul McCartney,2003,https://open.spotify.com/track/1q4XkQXsmgDgK2S1Umqf7D
Sugar,Maroon 5,2015,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5
First,Cold War Kids,2014,https://open.spotify.com/track/3omXshBamrREltcf24gYDC
Then Leave (feat. Queendom Come),"BeatKing, Queendom Come",2020,https://open.spotify.com/track/2Xoc4gqPbBa3QHKpBLJ5l8
Restless Year,Ezra Furman,2015,https://open.spotify.com/track/3RuP8h1SFy5oJtBMsJecbs
Don't Go Breaking My Heart,"Elton John, Kiki Dee",2002,https://open.spotify.com/track/5Bkib0XUhVqvADQoJaRoWN
Coming Home,Sheppard,2017,https://open.spotify.com/track/2x9BavXrcqPKF0dHkrmkj6
King,Olly Alexander (Years & Years),2015,https://open.spotify.com/track/1INaLrURFofoNZhnGa00Nz
Alone,Marshmello,2016,https://open.spotify.com/track/3MEYFivt6bilQ9q9mFWZ4g
I'm All Yours,"Jay Sean, Pitbull",2012,https://open.spotify.com/track/1UMWbdzeucChFiry9SYQ2w
Let You Down,NF,2017,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
Something Just Like This,"The Chainsmokers, Coldplay",2017,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
Rehab,Amy Winehouse,2006,https://open.spotify.com/track/1L5tZi0izXsi5Kk5OJf4W0
The Man,Aloe Blacc,2014,https://open.spotify.com/track/2stPxcgjdSImK7Gizl8ZUN
1901,Phoenix,2009,https://open.spotify.com/track/3FM33HqRlV7J1QJoPOnd2u
Need You Tonight,INXS,2011,https://open.spotify.com/track/1sR4aKaHpLrc9u7g4ii90U
This Is How a Heart Breaks,Rob Thomas,2005,https://open.spotify.com/track/3Voz5vnFfMu8nrVP6hIYte
You Were Right,RÜFÜS DU SOL,2016,https://open.spotify.com/track/5HGxLtYxTriF7mMiriSpaz
Tonight Is the Night,Outasight,2011,https://open.spotify.com/track/0tr0D36L1RwPdUTFfyNq37
Sherry,Frankie Valli & The Four Seasons,1962,https://open.spotify.com/track/7sqK6f8dHVx3Q1GjFrVyGl
Somewhere Only We Know,Keane,2004,https://open.spotify.com/track/1SKPmfSYaPsETbRHaiA18G
Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",2013,https://open.spotify.com/track/0n4bITAu0Y0nigrz3MFJMb
Wish You Were Here,Pink Floyd,1975,https://open.spotify.com/track/6mFkJmJqdDVQ1REhVfGgd1
Macarena - Bayside Boys Remix,Los Del Rio,1995,https://open.spotify.com/track/07DcH2UllHvVRKjD2HEJuC
Music Sounds Better with You,NEIL FRANCES,2017,https://open.spotify.com/track/24nL5EXPrdodyCdxXoRRBZ
Pump It Up,Endor,2019,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
Brown Eyed Girl,Van Morrison,1967,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
Drive,Incubus,1999,https://open.spotify.com/track/7nnWIPM5hwE3DaUBkvOIpy
Here,Alessia Cara,2015,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
Don't Lie,Black Eyed Peas,2005,https://open.spotify.com/track/6pIpG5tY6fbCtRDoMA7LLS
Junk Of The Heart (Happy),The Kooks,2011,https://open.spotify.com/track/2jZgzSxNSg1hTCq0ewWHGJ
I Won't Let You Go,James Morrison,2011,https://open.spotify.com/track/4gIKec1woB9bIWIG8K7SZn
Fly Away,Lenny Kravitz,1998,https://open.spotify.com/track/1OxcIUqVmVYxT6427tbhDW
On a Mission,Gabriella Cilmi,2010,https://open.spotify.com/track/3OdFCHEuek9W7NRMFf0LQh
Time of Our Lives,"Pitbull, Ne-Yo",2014,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
Wild Thoughts (feat. Rihanna & Bryson Tiller),"DJ Khaled, Rihanna, Bryson Tiller",2017,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
SAD!,XXXTENTACION,2018,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
Heartless,Kanye West,2008,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5
"ROLLIN N CONTROLLIN, Pt.2 (PICTURE ME)",DUSTY LOCANE,2021,https://open.spotify.com/track/5phjnA00QqNdF7oo8a6yu0
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"Martin Garrix, Macklemore, Fall Out Boy",2019,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
Dark Horse,"Katy Perry, Juicy J",2013,https://open.spotify.com/track/4kgsK0fftHtg9gZOzkU5T2
That's the Way It Is,Céline Dion,2019,https://open.spotify.com/track/5s4catxeZsaWFnOrvrXZHf
Pray to God (feat. HAIM),"Calvin Harris, HAIM",2014,https://open.spotify.com/track/75kMrDKPJJpgEQaXVh7QMB
Say So,Doja Cat,2019,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
I Like To Move It,will.i.am,2008,https://open.spotify.com/track/1VQ2FdkDQ6CnoxxIIomVWK
Mickey,Toni Basil,2016,https://open.spotify.com/track/4Gnl12vioGd6lgIjeYcMCl
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
Tommy and Krista,Thirsty Merc,2010,https://open.spotify.com/track/4h64azBMSFV2yRFpavLtqY
No Role Modelz,J. Cole,2014,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
Softcore,The Neighbourhood,2018,https://open.spotify.com/track/2K7xn816oNHJZ0aVqdQsha
Calypso,Spiderbait,1996,https://open.spotify.com/track/6qWG7dpOSs5dfgJ7d35am5
Ready or Not,Bridgit Mendler,2012,https://open.spotify.com/track/06ngjaiEea4jvIcAIcxcGr
I Was Made For Lovin' You,KISS,1979,https://open.spotify.com/track/07q0QVgO56EorrSGHC48y3
Run This Town,"JAY-Z, Rihanna, Kanye West",2009,https://open.spotify.com/track/7LR85XLWw2yXqKBSI5brbG
DEVIL IS A LIE,Tommy Richman,2024,https://open.spotify.com/track/6jlG8gBPNAgBgoivw2Ig09
SOS,"Avicii, Aloe Blacc",2019,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx
"Blaze Of Glory - From ""Young Guns II"" Soundtrack",Jon Bon Jovi,2010,https://open.spotify.com/track/6Dwy69C8556LxhPlKAMD1K
Silence,"Marshmello, Khalid",2017,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
Trumpets,Jason Derulo,2013,https://open.spotify.com/track/6jizk5lOUnfpaZXYMdfeC6
Black Betty - Single Edit,Spiderbait,2004,https://open.spotify.com/track/7uSsHbBFFAnkRQR1rDwP3L
Jump,Kris Kross,1992,https://open.spotify.com/track/27AHAtAirQapVldIm4c9ZX
Don't Stop the Rock (Re-Recorded),Freestyle,2014,https://open.spotify.com/track/3eNtsnfhK63dBvTn7Ps48v
The Nights,Avicii,2014,https://open.spotify.com/track/3OwPSJu609AMzotCEyoMiO
7 Element,Vitas,2001,https://open.spotify.com/track/7J9mBHG4J2eIfDAv5BehKA
Love$ick,"Mura Masa, A$AP Rocky",2016,https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3
Want to Want Me,Jason Derulo,2015,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
Oops!...I Did It Again,Britney Spears,2000,https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ
Oliver Twist,ArrDee,2021,https://open.spotify.com/track/6mSzsSdu0CWIV70jEjWMhI
We're Going Home,Vance Joy,2018,https://open.spotify.com/track/0pRg3uYbv1BdeNQXpo76Mx
Hello (Let’s Go) - Radio Edit,The Potbelleez,2010,https://open.spotify.com/track/1Efx7AQhHmdDGytWrYMFlx
Young Blood,The Naked And Famous,2010,https://open.spotify.com/track/25nzKGDiua1lE9Qo5V19GL
Just Wanna Rock,Lil Uzi Vert,2022,https://open.spotify.com/track/4FyesJzVpA39hbYvcseO2d
On Days Like These,Matt Monro,1989,https://open.spotify.com/track/27ZQD2ShYqMByCWceHkhpP
Cheerleader - Felix Jaehn Remix Radio Edit,"OMI, Felix Jaehn",2015,https://open.spotify.com/track/2XPc8gL9PwxGURQFcFaDJR
At Night,Shakedown,2002,https://open.spotify.com/track/1xrSV0FyGg77IuJGYF3siH
Break My Stride,Matthew Wilder,2001,https://open.spotify.com/track/2ZqT3GcisHUBsEaqhLGHwU
Surfin' Bird - Original recording,The Trashmen,2010,https://open.spotify.com/track/4M00DojNN1TQoKkfJpXhnk
(I'm) Stranded,The Saints,2009,https://open.spotify.com/track/38t6SxbsBRgTGtdSZTtusX
changes,XXXTENTACION,2018,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
"1, 2 Step (feat. Missy Elliott)","Ciara, Missy Elliott",2004,https://open.spotify.com/track/7uKcScNXuO3MWw6LowBjW1
Let It Roll,Flo Rida,2012,https://open.spotify.com/track/0W0FFzJ1lhTxt0JLrsiULh
Prada,"cassö, RAYE, D-Block Europe",2023,https://open.spotify.com/track/59NraMJsLaMCVtwXTSia8i
Low (feat. T-Pain),"Flo Rida, T-Pain",2008,https://open.spotify.com/track/0CAfXk7DXMnon4gLudAp7J
I've Got a Woman,Ray Charles,1957,https://open.spotify.com/track/2xar08Fq5xra2KKZs5Bw9j
Ayy Macarena,Tyga,2019,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
Small Bump,Ed Sheeran,2011,https://open.spotify.com/track/4z1O25cq9g2kuJemmUxc21
Slide (feat. Frank Ocean & Migos),"Calvin Harris, Frank Ocean, Migos, Funk Wav",2017,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
Ten Feet Tall,"AFROJACK, WRABEL",2014,https://open.spotify.com/track/6HUeSTt2RaKYIiJrnjzaCd
Gloria,Umberto Tozzi,1987,https://open.spotify.com/track/6C7D4dcAmKlLawHaAONDJ3
See You Again - Rock Mafia Remix,"Miley Cyrus, Rock Mafia",2008,https://open.spotify.com/track/3pRURfm0THUY3G4YBOLtrC
Location,Khalid,2017,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
Love Generation - Radio Edit,Bob Sinclar,2009,https://open.spotify.com/track/77gYpyxmd4b4VXw6qeuPJR
Grenade,Bruno Mars,2010,https://open.spotify.com/track/2tJulUYLDKOg9XrtVkMgcJ
"Move, Shake, Drop",Dj Laz,2009,https://open.spotify.com/track/3rZ4v2IOSbJj5SRq3eoSox
Got My Mind Set On You,Studio Allstars,2009,https://open.spotify.com/track/67473n40gvOVvm6CIvkDqo
Genesis,Justice,2007,https://open.spotify.com/track/4wSmqFg31t6LsQWtzYAJob
Hotline Bling,Drake,2016,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6
Holdin On,Flume,2012,https://open.spotify.com/track/1CRFWfZEfLCs7pYDlXFYMJ
Don't Change,Grinspoon,2005,https://open.spotify.com/track/1zXzWaLAZNqB7LKfB7HfSZ
NO,Meghan Trainor,2016,https://open.spotify.com/track/3ge54HUrk1ht3EX5SMhIzZ
Sprinter,"Dave, Central Cee",2023,https://open.spotify.com/track/2FDTHlrBguDzQkp7PVj16Q
Fly,"Nicki Minaj, Rihanna",2010,https://open.spotify.com/track/1cCH44q4pefbulkOhcoe3D
SLOW DANCING IN THE DARK,Joji,2018,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
Cupid - Twin Ver.,FIFTY FIFTY,2023,https://open.spotify.com/track/7FbrGaHYVDmfr7KoLIZnQ7
Carry Me (feat. Julia Michaels),"Kygo, Julia Michaels",2016,https://open.spotify.com/track/3FZEv9JddkjHNFiMVxJYpS
Girl on Fire,Alicia Keys,2012,https://open.spotify.com/track/4esOae7i4rqTbAu9o5Pxco
Sweet Nothing (feat. Florence Welch),"Calvin Harris, Florence Welch",2012,https://open.spotify.com/track/24LS4lQShWyixJ0ZrJXfJ5
1999 (Dub Mix),Sam Alfred,2022,https://open.spotify.com/track/4qrIK8dHlgnqq4iAhXHg1X
death bed (coffee for your head),"Powfu, beabadoobee",2020,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
"So Fresh, So Clean",Outkast,2000,https://open.spotify.com/track/6glsMWIMIxQ4BedzLqGVi4
Panda,Astro,2012,https://open.spotify.com/track/2sVRsUiJoEu9438pZj43Rv
You Shook Me All Night Long,AC/DC,1980,https://open.spotify.com/track/2SiXAy7TuUkycRVbbWDEpo
She Wolf (Falling to Pieces) [feat. Sia],"David Guetta, Sia",2012,https://open.spotify.com/track/1SgdUjvppHnIp6L7DZSnwc
I Wish I Was a Punk Rocker (with Flowers in My Hair),Sandi Thom,2006,https://open.spotify.com/track/4mnTMsp8Cgf9TNiQMhH11L
Amazing,Alex Lloyd,2006,https://open.spotify.com/track/1dU1RZwl8B3IbkJ2Wfod5o
You,Wesley Dean,2009,https://open.spotify.com/track/5VEIFw7vtAAyM0s3vr2ROd
See You Again (feat. Charlie Puth),"Wiz Khalifa, Charlie Puth",2015,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
Ride on Time,Black Box,2006,https://open.spotify.com/track/3pgainA2dH9c7e8JVYGRCN
Fireball (feat. John Ryan),"Pitbull, John Ryan",2014,https://open.spotify.com/track/4Y7XAxTANhu3lmnLAzhWJW
Hot N*gga,Bobby Shmurda,2014,https://open.spotify.com/track/19gEmPjfqSZT0ulDRfjl0m
Boom Clap,Charli xcx,2015,https://open.spotify.com/track/094RugjgLW6CdPLOJctBZ3
Good Girls Go Bad (feat. Leighton Meester),"Cobra Starship, Leighton Meester",2009,https://open.spotify.com/track/7kMfu3KUydmrFVGEAhjtyl
Daddy Issues,The Neighbourhood,2015,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
For Whom The Bell Tolls - Remastered,Metallica,1984,https://open.spotify.com/track/2dXsILW8gzkosqleHAvl0v
No Money,Galantis,2017,https://open.spotify.com/track/6M6Tk58pQvABy6ru66dY3d
"Maniac - From ""Flashdance"" Soundtrack",Michael Sembello,2007,https://open.spotify.com/track/4jqCold0GXW9c40QyOGD8S
You Don't Know Me,"Jax Jones, RAYE",2016,https://open.spotify.com/track/7M16mAuWuFA5rC9HvkXaGx
If We Ever Meet Again (Featuring Katy Perry),"Timbaland, Katy Perry",2009,https://open.spotify.com/track/09cvStcuxUxjG1vbZo9nLZ
Just Can’t Get Enough,Black Eyed Peas,2010,https://open.spotify.com/track/6HePVKyIeL20JWLVthsU9c
Static,Steve Lacy,2022,https://open.spotify.com/track/4OmfWzukSVD140NiAIEjem
Let The Bass Kick In Miami Bitch - Extended Mix,"Chuckie, LMFAO",2013,https://open.spotify.com/track/6la7V1VClv4K67SjxnXcjy
Be Alright,Dean Lewis,2018,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
Dancing With Myself,Billy Idol,1985,https://open.spotify.com/track/1BY1Vd2Bt6JPOhMvsIwtVv
Tremor - Sensation 2014 Anthem / Radio Edit,"Dimitri Vegas & Like Mike, Martin Garrix",2014,https://open.spotify.com/track/3ha0enlsnDEreCMHu4l2SV
Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,"Nathan Evans, 220 KID",2021,https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN
You Belong With Me,Taylor Swift,2010,https://open.spotify.com/track/0lfoTtq7sXenoEtdeGaom7
Venus,Bananarama,1986,https://open.spotify.com/track/4XX1pFUkQOZTYp6Hb6a6Ae
The Hampsterdance Song,Hampton The Hampster,2000,https://open.spotify.com/track/5pP3RGiUtFVZlWotyJb9Ei
Earthquake (feat. Tinie Tempah),"Labrinth, Tinie Tempah",2012,https://open.spotify.com/track/3SxiAdI8dP9AaaEz1Z24mn
Holiday - Single Version,Vanessa Amorosi,2010,https://open.spotify.com/track/7f3yplUXt7N2Cbfu3BPVzC
If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",2019,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
Light Surrounding You,Evermore,2006,https://open.spotify.com/track/6lQ0FcTXxMkPQ2Izkriy2E
You've Got a Friend in Me - Remastered 2015,Randy Newman,2015,https://open.spotify.com/track/6lXQWATvzJE5nnuztROJIi
Born This Way,Lady Gaga,2011,https://open.spotify.com/track/209NkbzmsUa9pAobU7xGyf
I Need a Dollar,Aloe Blacc,2011,https://open.spotify.com/track/7nqhFb3g7ZtzOEV2QwvyBI
Does Your Mother Know,ABBA,1979,https://open.spotify.com/track/2HPB3px8MJZRMfu1L65Z41
FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",2015,https://open.spotify.com/track/5XzmZjXhMjDHr7ZfJ6DELQ
Crocodile Rock,Elton John,1973,https://open.spotify.com/track/6WCeFNVAXUtNczb7lqLiZU
Show Me Love,Robin S,1993,https://open.spotify.com/track/4t0UsYzmmmZRMTWn77jiGF
Knockin' On Heaven's Door,Guns N' Roses,1991,https://open.spotify.com/track/7gXdAqJLCa5aYUeLVxosOz
Sexy Bitch (feat. Akon),"David Guetta, Akon",2010,https://open.spotify.com/track/6pL7puHxh1psrLzrAlobxQ
Hit Me With Your Best Shot - 1999 Digital Remaster,Pat Benatar,1999,https://open.spotify.com/track/7nrtHjt4Vk4Z5jMHOwaS8F
(It Goes Like) Nanana - Edit,Peggy Gou,2023,https://open.spotify.com/track/23RoR84KodL5HWvUTneQ1w
I Like It,"Enrique Iglesias, Pitbull",2010,https://open.spotify.com/track/5kipsdp2OANOQfYOCxPNft
Dancing In the Dark,Bruce Springsteen,1984,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE
I'm a Mess,Bebe Rexha,2018,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
Kryptonite,3 Doors Down,2007,https://open.spotify.com/track/3bbUkaQYGQHkx1TJi7gPSL
Mayonaka no Door / Stay With Me,Miki Matsubara,2008,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA
New Rules,Dua Lipa,2017,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
Thinking out Loud,Ed Sheeran,2014,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
Waiting On the World to Change,John Mayer,2006,https://open.spotify.com/track/5imShWWzwqfAJ9gXFpGAQh
Chattahoochee,Alan Jackson,1992,https://open.spotify.com/track/59kHPbwyyCApYA8RQQEuXm
50//50,Vantage,2020,https://open.spotify.com/track/0JkryawvRTmBeA6cfzKumy
One Of My Kind - Radio Edit,"Rogue Traders, INXS",2003,https://open.spotify.com/track/4N6WJ49S5mnsT7BxlVWakC
Beggin (original version),Madcon,2007,https://open.spotify.com/track/1XyL3J7eTTKnxRZAM3LqIT
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,2022,https://open.spotify.com/track/0hquQWY3xvYqN4qtiquniF
TiK ToK,Kesha,2010,https://open.spotify.com/track/5OMwQFBcte0aWFJFqrr5oj
Paradise,George Ezra,2018,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
In Your Eyes,The Weeknd,2020,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
Kids - 2004 Mix / Radio Edit,"Robbie Williams, Kylie Minogue",2010,https://open.spotify.com/track/3YvOA99CCufCe3hThdqaa5
Fast Car,"Jonas Blue, Dakota",2015,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),"Felix Jaehn, Jasmine Thompson",2018,https://open.spotify.com/track/3c8iiZGfEammKJuWTErE5x
Everybody,Justice Crew,2013,https://open.spotify.com/track/2aWcTjlKkG2s2nlFXkEfaO
Wish You Well,Bernard Fanning,2005,https://open.spotify.com/track/48xq0DnfAKtsFjK1L7GZx9
Running,Evermore,2006,https://open.spotify.com/track/3tUcVY5vgYdMwMiUi0dqhe
Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",2023,https://open.spotify.com/track/1yeB8MUNeLo9Ek1UEpsyz6
Live My Life,"Far East Movement, Justin Bieber",2012,https://open.spotify.com/track/5MWx5bkuRauFJenpG1w5wt
...Baby One More Time,Britney Spears,1999,https://open.spotify.com/track/3MjUtNVVq3C8Fn0MP3zhXa
Sweet About Me,Gabriella Cilmi,2008,https://open.spotify.com/track/6LTjAQf9JGZoVuLHJGUUlm
White Noise,The Living End,2008,https://open.spotify.com/track/4rZtjSXxcGkRutV0GiBEgp
Hood Baby,KBFR,2020,https://open.spotify.com/track/5au5NgWCdev4WeLRB3YEOR
Poison,Klaus Veen,2020,https://open.spotify.com/track/4kdnniHBTCnzaYXrnsweSf
Count on Me,Bruno Mars,2010,https://open.spotify.com/track/7l1qvxWjxcKpB9PCtBuTbU
Your Body,Christina Aguilera,2012,https://open.spotify.com/track/2pmtavvgqZN52EePYxutgk
Loser,Beck,1994,https://open.spotify.com/track/5PntSbMHC1ud6Vvl8x56qd
When I Grow Up,The Pussycat Dolls,2008,https://open.spotify.com/track/7aKOynv41IGU8uiXmpz7ok
Raging (feat. Kodaline),"Kygo, Kodaline",2016,https://open.spotify.com/track/2Vhd5uZB4brKHmM0MNxkZo
Adore You,Harry Styles,2019,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
Stay The Night - Featuring Hayley Williams Of Paramore,"Zedd, Hayley Williams",2014,https://open.spotify.com/track/4bT2zLVv2T4GiK9q9KtI0v
ABC,The Jackson 5,1970,https://open.spotify.com/track/6wDviYDtmSDZ0S6TVMM9Vc
Krusty Krab Spongebob Trap Remix Vine Theme,William Jacobs,2015,https://open.spotify.com/track/79VupVk4BWNqYcfXe5oVOh
Tainted Love,Soft Cell,1981,https://open.spotify.com/track/0cGG2EouYCEEC3xfa0tDFV
Out Of Reach,GABRIELLE,2001,https://open.spotify.com/track/0HKD13PLq2WicViBBhSrOl
Opposite of Adults,Chiddy Bang,2010,https://open.spotify.com/track/0wP0UlOi6rJGSiksmoMF8Y
4 Minutes (feat. Justin Timberlake & Timbaland),"Madonna, Justin Timberlake, Timbaland",2009,https://open.spotify.com/track/1oHClQEgDmmbcEx12Kc5nZ
Don't Stop Believin',Journey,1981,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
Meet Me At Our Spot,"THE ANXIETY, WILLOW, Tyler Cole",2020,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG
Bulls On Parade,Rage Against The Machine,1996,https://open.spotify.com/track/0tZ3mElWcr74OOhKEiNz1x
My Head & My Heart,Ava Max,2021,https://open.spotify.com/track/41vSc38OSJpcGqsS5TjTYZ
The Others - Radio Edit,"TV Rock, Dukes of Windsor",2007,https://open.spotify.com/track/6v7L5SM1jzXvCAI1zfxNYX
Revenge,XXXTENTACION,2017,https://open.spotify.com/track/5SFTZsHW3HdCp9f1zbzitS
The Way I Are,"Timbaland, Keri Hilson, D.O.E.",2007,https://open.spotify.com/track/5J7iGuzi7Nj8SGvt0TAVzK
Rock 'N' Roll All Nite - Live,KISS,1996,https://open.spotify.com/track/4pZQSv5bgJIYanXRTwW2pF
Party Rock Anthem,"LMFAO, Lauren Bennett, GoonRock",2011,https://open.spotify.com/track/7mitXLIMCflkhZiD34uEQI
Lemon,"N.E.R.D, Rihanna, Pharrell Williams",2017,https://open.spotify.com/track/4PpuH4mxL0rD35mOWaLoKS
In the Music - Radio Edit - Short,Deepswing,2018,https://open.spotify.com/track/0stFnba2tLcTLRWGEebkwG
The Real Slim Shady,Eminem,2005,https://open.spotify.com/track/1MYlx4dBtiyjn7K8YSyfzT
This Is What It Feels Like,"Armin van Buuren, Trevor Guthrie",2013,https://open.spotify.com/track/5GjnIpUlLGEIYk052ISOw9
Braveheart,Neon Jungle,2014,https://open.spotify.com/track/0XUvhSzizkEtPgBr1BZ2an
Are You Gonna Be My Girl,Jet,2012,https://open.spotify.com/track/7osOLdwCY2TA0aImPaZxrc
Hello,Adele,2015,https://open.spotify.com/track/4aebBr4JAihzJQR0CiIZJv
Munch (Feelin’ U),Ice Spice,2023,https://open.spotify.com/track/3cbbb7H5k6yXNndjZ0AJuV
This House Is Not For Sale,Bon Jovi,2016,https://open.spotify.com/track/2rj24HVBKv1O2zVofGle3Q
London Bridge,Fergie,2006,https://open.spotify.com/track/2UPqEbhg8b2O0onMq5dHlP
Four to the Floor - Thin White Duke Mix; Short Version,Starsailor,2004,https://open.spotify.com/track/0Hx249i8UGY4cWLjmo1eIH
Who's That Chick? (feat. Rihanna),"David Guetta, Rihanna",2010,https://open.spotify.com/track/3FrX3mx8qq7SZX2NYbzDoj
A Horse with No Name,"America, George Martin",1972,https://open.spotify.com/track/54eZmuggBFJbV7k248bTTt
Chasing The Sun,The Wanted,2012,https://open.spotify.com/track/4b4c0oH7PtrPsI86drzgFs
Poland,Lil Yachty,2022,https://open.spotify.com/track/2YghbdmvAKSHiCGFTLbsvj
